free_text,label_id,source,url,category
Trao kinh phí hỗ trợ học tập cho trẻ em có hoàn cảnh khó khăn Hà Nội,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/trao-kinh-phi-ho-tro-hoc-tap-cho-tre-em-co-hoan-canh-kho-khan-ha-noi-20171027213936000.htm,vi-tre-em
Ưu tiên chăm sóc thay thế cho trẻ em ngay tại cộng đồng,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/uu-tien-cham-soc-thay-the-cho-tre-em-ngay-tai-cong-dong-20171027200325000.htm,vi-tre-em
Thạc sĩ tâm lý chia sẻ bí quyết phòng tránh trẻ bị xâm hại,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/thac-si-tam-ly-chia-se-bi-quyet-phong-tranh-tre-bi-xam-hai-20171026220926000.htm,vi-tre-em
Báo Anh viết về vụ bạo hành ở trường mẫu giáo Mầm Xanh,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/bao-anh-viet-ve-vu-bao-hanh-o-truong-mau-giao-mam-xanh-20171201215056000.htm,vi-tre-em
11 nhà máy may mặc và giày da sẵn sàng chung tay vì trẻ em,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/11-nha-may-may-mac-va-giay-da-san-sang-chung-tay-vi-tre-em-20171201144642000.htm,vi-tre-em
Quảng Nam: Trao giải Cuộc thi tìm hiểu Luật trẻ em,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/quang-nam-trao-giai-cuoc-thi-tim-hieu-luat-tre-em-20171201030916000.htm,vi-tre-em
"Công nhân nghèo gửi con: Vào thì khó, gửi thì lo",0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/cong-nhan-ngheo-gui-con-vao-thi-kho-gui-thi-lo-20171129234215000.htm,vi-tre-em
"Chủ tịch nước Trần Đại Quang chỉ đạo điều tra, xử nghiêm các vụ bạo hành trẻ em",0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/chu-tich-nuoc-tran-dai-quang-chi-dao-dieu-tra-xu-nghiem-cac-vu-bao-hanh-tre-em-20171129024907000.htm,vi-tre-em
Gắn camera ở tất cả các trường mầm non để giám sát bạo hành trẻ em,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/gan-camera-o-tat-ca-cac-truong-mam-non-de-giam-sat-bao-hanh-tre-em-20171128030924000.htm,vi-tre-em
Các cơ quan phối hợp và xử lý nghiêm những vụ bạo hành trẻ em,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/cac-co-quan-phoi-hop-va-xu-ly-nghiem-nhung-vu-bao-hanh-tre-em-20171127205741000.htm,vi-tre-em
Cha mẹ cần làm gương để xây dựng nhân cách cho trẻ,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/cha-me-can-lam-guong-de-xay-dung-nhan-cach-cho-tre-20171126035603000.htm,vi-tre-em
Vinamilk: 10 năm tiên phong và đồng hành cùng chương trình “Sữa học đường” vì một Việt Nam vươn cao,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/vinamilk-10-nam-tien-phong-va-dong-hanh-cung-chuong-trinh-sua-hoc-duong-vi-mot-viet-nam-vuon-cao-20171124191732000.htm,vi-tre-em
Đà Nẵng: Hỗ trợ chăm sóc trẻ toàn diện ở các KCN,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/da-nang-ho-tro-cham-soc-tre-toan-dien-o-cac-kcn-20171123001346000.htm,vi-tre-em
Chấm dứt bạo lực thân thể trẻ em trong gia đình và trường học,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/cham-dut-bao-luc-than-the-tre-em-trong-gia-dinh-va-truong-hoc-20171122221448000.htm,vi-tre-em
"Cà Mau: Trao 225 triệu đồng trong chương trình “Hành trình cuộc sống"" cho trẻ em",0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/ca-mau-trao-225-trieu-dong-trong-chuong-trinh-hanh-trinh-cuoc-song-cho-tre-em-20171121071156000.htm,vi-tre-em
Thí điểm mô hình chăm sóc thay thế cho trẻ em ngay tại cộng đồng,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/thi-diem-mo-hinh-cham-soc-thay-the-cho-tre-em-ngay-tai-cong-dong-20171120182323000.htm,vi-tre-em
Nâng bước học sinh nghèo đến trường,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/nang-buoc-hoc-sinh-ngheo-den-truong-20171120054417000.htm,vi-tre-em
68 trường tham dự hội thi thể dục đồng diễn học sinh tiểu học TP Hồ Chí Minh,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/68-truong-tham-du-hoi-thi-the-duc-dong-dien-hoc-sinh-tieu-hoc-tp-ho-chi-minh-20171118184639000.htm,vi-tre-em
Mô hình “Ngôi nhà an toàn” cho trẻ em phát huy hiệu quả,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/mo-hinh-ngoi-nha-an-toan-cho-tre-em-phat-huy-hieu-qua-20171118021001000.htm,vi-tre-em
Bảo vệ trẻ em trước thông tin mạng xã hội độc hại,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/bao-ve-tre-em-truoc-thong-tin-mang-xa-hoi-doc-hai-20171117235100000.htm,vi-tre-em
Mang niềm vui đến với trẻ em khó khăn tỉnh Cà Mau,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/mang-niem-vui-den-voi-tre-em-kho-khan-tinh-ca-mau-20171117182935000.htm,vi-tre-em
Unicef cảnh báo 150.000 trẻ em có nguy cơ bị suy dinh dưỡng sau bão Damrey,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/unicef-canh-bao-150000-tre-em-co-nguy-co-bi-suy-dinh-duong-sau-bao-damrey-20171115154358000.htm,vi-tre-em
Thừa Thiên Huế: Trao tặng 300 chiếc chăn ấm cho trẻ em có hoàn cảnh khó khăn,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/thua-thien-hue-trao-tang-300-chiec-chan-am-cho-tre-em-co-hoan-canh-kho-khan-20171222171110000.htm,vi-tre-em
Thắp sáng bóng đèn để chia sẻ cùng trẻ có hoàn cảnh khó khăn,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/thap-sang-bong-den-de-chia-se-cung-tre-co-hoan-canh-kho-khan-20171220070847000.htm,vi-tre-em
“Vì ước mơ con” - Giáng sinh ấm áp cho các bệnh nhi,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/vi-uoc-mo-con-giang-sinh-am-ap-cho-cac-benh-nhi-20171216040441000.htm,vi-tre-em
Bến Tre: Dành những điều tốt đẹp nhất cho trẻ em,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/ben-tre-danh-nhung-dieu-tot-dep-nhat-cho-tre-em-20171215224954000.htm,vi-tre-em
Trung tâm Bảo trợ trẻ em Vũng Tàu tiếp nhận 11 trẻ từ Tịnh xá Ngọc Tuyền,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/trung-tam-bao-tro-tre-em-vung-tau-tiep-nhan-11-tre-tu-tinh-xa-ngoc-tuyen-20171215053900000.htm,vi-tre-em
Tiền Giang: Tặng xe đạp và áo mưa cho học sinh nghèo,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/tien-giang-tang-xe-dap-va-ao-mua-cho-hoc-sinh-ngheo-20171215014342000.htm,vi-tre-em
Bảo vệ trẻ em trong thế giới công nghệ số,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/bao-ve-tre-em-trong-the-gioi-cong-nghe-so-20171213060929000.htm,vi-tre-em
Thừa Thiên - Huế: Triển khai thực hiện chương trình sữa học đường,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/thua-thien-hue-trien-khai-thuc-hien-chuong-trinh-sua-hoc-duong-20171210211051000.htm,vi-tre-em
Gần 160 tỷ đồng hỗ trợ trẻ em có hoàn cảnh đặc biệt,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/gan-160-ty-dong-ho-tro-tre-em-co-hoan-canh-dac-biet-20171208022102000.htm,vi-tre-em
"Khai trương ""Tổng đài 111"" dịch vụ công đặc biệt bảo vệ trẻ em",0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/khai-truong-tong-dai-111-dich-vu-cong-dac-biet-bao-ve-tre-em-20171206192815000.htm,vi-tre-em
Ra mắt Ủy ban quốc gia về trẻ em và tổng đài 111,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/ra-mat-uy-ban-quoc-gia-ve-tre-em-va-tong-dai-111-20171206152424000.htm,vi-tre-em
Không trẻ em nào bị bỏ lại phía sau,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/khong-tre-em-nao-bi-bo-lai-phia-sau-20171205220601000.htm,vi-tre-em
Bình Dương: Chung tay chấm dứt bạo lực đối với phụ nữ và trẻ em,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/binh-duong-chung-tay-cham-dut-bao-luc-doi-voi-phu-nu-va-tre-em-20171205042930000.htm,vi-tre-em
Phát động chiến dịch gây quỹ ứng dụng công nghệ thông minh,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/phat-dong-chien-dich-gay-quy-ung-dung-cong-nghe-thong-minh-20171203003618000.htm,vi-tre-em
Sử dụng hiệu quả nguồn tài trợ của Làng trẻ em SOS quốc tế,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/su-dung-hieu-qua-nguon-tai-tro-cua-lang-tre-em-sos-quoc-te-20180109213419000.htm,vi-tre-em
Chỉ 35 - 40% trẻ em đội mũ bảo hiểm,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/chi-35-40-tre-em-doi-mu-bao-hiem-20180104171519000.htm,vi-tre-em
Hơn 4.000 trẻ em sẽ được sinh ra trong ngày đầu năm mới tại Việt Nam,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/hon-4000-tre-em-se-duoc-sinh-ra-trong-ngay-dau-nam-moi-tai-viet-nam-20180102204906000.htm,vi-tre-em
"Sớm giải quyết dứt điểm các hồ sơ về bạo lực, xâm hại trẻ em",0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/som-giai-quyet-dut-diem-cac-ho-so-ve-bao-luc-xam-hai-tre-em-20180101035640000.htm,vi-tre-em
Bộ trưởng Đào Ngọc Dung: Quỹ Bảo trợ trẻ em Việt Nam cần đổi mới công tác vận động,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/bo-truong-dao-ngoc-dung-quy-bao-tro-tre-em-viet-nam-can-doi-moi-cong-tac-van-dong-20171227181702000.htm,vi-tre-em
Triển khai hiệu quả các biện pháp bảo vệ trẻ em,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/trien-khai-hieu-qua-cac-bien-phap-bao-ve-tre-em-20171226135114000.htm,vi-tre-em
Hơn 70 nghìn ly sữa tặng trẻ em tỉnh Hưng Yên,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/hon-70-nghin-ly-sua-tang-tre-em-tinh-hung-yen-20171224193348000.htm,vi-tre-em
Xổ số Bình Dương mang “Xuân yêu thương” đến 240 em nhỏ có hoàn cảnh khó khăn,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/xo-so-binh-duong-mang-xuan-yeu-thuong-den-240-em-nho-co-hoan-canh-kho-khan-20180201225619000.htm,vi-tre-em
Trẻ thiệt thòi vì không được làm giấy khai sinh,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/tre-thiet-thoi-vi-khong-duoc-lam-giay-khai-sinh-20180201175321000.htm,vi-tre-em
Đà Nẵng: 350 phần quà dành cho trẻ em đón Tết.,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/da-nang-350-phan-qua-danh-cho-tre-em-don-tet-20180129125535000.htm,vi-tre-em
Bình Dương: Trao tặng quà cho hơn 1.000 trẻ em có hoàn cảnh khó khăn,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/binh-duong-trao-tang-qua-cho-hon-1000-tre-em-co-hoan-canh-kho-khan-20180125050139000.htm,vi-tre-em
"Chương trình ""Mùa xuân cho em"": Gần 96 tỷ đồng mang xuân ấm đến với trẻ em nghèo",0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/chuong-trinh-mua-xuan-cho-em-gan-96-ty-dong-mang-xuan-am-den-voi-tre-em-ngheo-20180122072923000.htm,vi-tre-em
"Hà Nội: Ngăn ngừa và trợ giúp trẻ em bị bạo lực, xâm hại",0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/ha-noi-ngan-ngua-va-tro-giup-tre-em-bi-bao-luc-xam-hai-20180119212113000.htm,vi-tre-em
Xin ý kiến Bộ Công an hướng xử lý vụ bé gái nghi bị dí sắt nóng vào mặt,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/xin-y-kien-bo-cong-an-huong-xu-ly-vu-be-gai-nghi-bi-di-sat-nong-vao-mat-20180119221702000.htm,vi-tre-em
Năm 2018 sẽ kiểm tra việc thực hiện Luật trẻ em 2016,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/nam-2018-se-kiem-tra-viec-thuc-hien-luat-tre-em-2016-20180117232025000.htm,vi-tre-em
Mang xuân ấm đến với trẻ em nghèo,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/mang-xuan-am-den-voi-tre-em-ngheo-20180117104603000.htm,vi-tre-em
"Quảng Trị: Hơn 78,7 tỷ đồng cải thiện điều kiện sống cho trẻ em nghèo",0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/quang-tri-hon-787-ty-dong-cai-thien-dieu-kien-song-cho-tre-em-ngheo-20180114213355000.htm,vi-tre-em
Bảo vệ trẻ em trên môi trường internet,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/bao-ve-tre-em-tren-moi-truong-internet-20180211064120000.htm,vi-tre-em
Thiếu dịch vụ chăm sóc sức khoẻ tâm thần cho trẻ em vùng sâu vùng xa,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/thieu-dich-vu-cham-soc-suc-khoe-tam-than-cho-tre-em-vung-sau-vung-xa-20180206201747000.htm,vi-tre-em
"Hơn 100 trẻ em bị mua bán, bắt cóc, sát hại",0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/hon-100-tre-em-bi-mua-ban-bat-coc-sat-hai-20180207050401000.htm,vi-tre-em
"Cấm phạt trẻ em bằng đòn roi, quỳ gối",0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/cam-phat-tre-em-bang-don-roi-quy-goi-20180314222238000.htm,vi-tre-em
Hành trình cuộc sống đến với trẻ em Nghệ An,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/hanh-trinh-cuoc-song-den-voi-tre-em-nghe-an-20180312214551000.htm,vi-tre-em
Trao quà và học bổng cho các em tại làng SOS Thái Bình,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/trao-qua-va-hoc-bong-cho-cac-em-tai-lang-sos-thai-binh-20180311234128000.htm,vi-tre-em
Chùm ảnh: Hải quân tàu Sân bay Mỹ giao lưu với trẻ em Làng SOS Đà Nẵng.,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/chum-anh-hai-quan-tau-san-bay-my-giao-luu-voi-tre-em-lang-sos-da-nang-20180306234742000.htm,vi-tre-em
“Giai đoạn vàng” trẻ em 0 – 8 tuổi quyết định nguồn nhân lực đất nước,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/giai-doan-vang-tre-em-0-8-tuoi-quyet-dinh-nguon-nhan-luc-dat-nuoc-20180306174559000.htm,vi-tre-em
"Hỗ trợ hơn 7,3 tỷ đồng cho trẻ em dịp Tết Mậu Tuất",0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/ho-tro-hon-73-ty-dong-cho-tre-em-dip-tet-mau-tuat-20180305234617000.htm,vi-tre-em
"Bố mẹ ly hôn, tranh giành nhau quyền nuôi con: Nước mắt trẻ em….",0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/bo-me-ly-hon-tranh-gianh-nhau-quyen-nuoi-con-nuoc-mat-tre-em-20180302220046000.htm,vi-tre-em
Cậu bé bị xích cổ vì suốt ngày bỏ đi chơi game,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/cau-be-bi-xich-co-vi-suot-ngay-bo-di-choi-game-20180301060207000.htm,vi-tre-em
Đề nghị truy tố 2 bảo mẫu trường mầm non Mầm Xanh,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/de-nghi-truy-to-2-bao-mau-truong-mam-non-mam-xanh-20180228173629000.htm,vi-tre-em
Dạy trẻ khuyết tật kỹ năng sống độc lập,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/day-tre-khuyet-tat-ky-nang-song-doc-lap-20180402205954000.htm,vi-tre-em
Gần 1.000 người tham gia Ngày Việt Nam nhận thức về tự kỷ lần thứ 3,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/gan-1000-nguoi-tham-gia-ngay-viet-nam-nhan-thuc-ve-tu-ky-lan-thu-3-20180330051558000.htm,vi-tre-em
Bé trai 2 tuổi nghi bị bố dượng bạo hành dã man,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/be-trai-2-tuoi-nghi-bi-bo-duong-bao-hanh-da-man-20180329041756000.htm,vi-tre-em
Học sinh TP Hồ Chí Minh học cách ứng phó với thiên tai,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/hoc-sinh-tp-ho-chi-minh-hoc-cach-ung-pho-voi-thien-tai-20180323220710000.htm,vi-tre-em
Quảng Ngãi: Trao tặng 20 máy tính cho Trung tâm nuôi dạy trẻ khuyết tật Võ Hồng Sơn,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/quang-ngai-trao-tang-20-may-tinh-cho-trung-tam-nuoi-day-tre-khuyet-tat-vo-hong-son-20180320210047000.htm,vi-tre-em
"Đà Nẵng: Triển khai mô hình ""sống độc lập cho trẻ khuyết tật""",0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/da-nang-trien-khai-mo-hinh-song-doc-lap-cho-tre-khuyet-tat-20180320182256000.htm,vi-tre-em
Hà Nội triển khai chương trình phòng chống bạo hành học đường,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/ha-noi-trien-khai-chuong-trinh-phong-chong-bao-hanh-hoc-duong-20180317181641000.htm,vi-tre-em
Nỗ lực giảm tỷ lệ tử vong ở trẻ sơ sinh,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/no-luc-giam-ty-le-tu-vong-o-tre-so-sinh-20180316175710000.htm,vi-tre-em
"Quảng Nam: Hơn 5,6 triệu USD chăm lo cho trẻ em miền núi",0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/quang-nam-hon-56-trieu-usd-cham-lo-cho-tre-em-mien-nui-20180423212159000.htm,vi-tre-em
Đề nghị UNICEF tiếp tục hỗ trợ Việt Nam về tài chính và mạng lưới dịch vụ gia đình,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/de-nghi-unicef-tiep-tuc-ho-tro-viet-nam-ve-tai-chinh-va-mang-luoi-dich-vu-gia-dinh-20180419161032000.htm,vi-tre-em
Thứ trưởng Nguyễn Thị Hà thăm và tặng quà cho các em nhỏ phẫu thuật nụ cười,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/thu-truong-nguyen-thi-ha-tham-va-tang-qua-cho-cac-em-nho-phau-thuat-nu-cuoi-20180417192649000.htm,vi-tre-em
Cần lắng nghe trẻ em để đáp ứng nhu cầu của trẻ,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/can-lang-nghe-tre-em-de-dap-ung-nhu-cau-cua-tre-20180416171745000.htm,vi-tre-em
World Vision cam kết tiếp tục hỗ trợ trẻ em Việt Nam,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/world-vision-cam-ket-tiep-tuc-ho-tro-tre-em-viet-nam-20180411235948000.htm,vi-tre-em
Sân chơi tái chế cho trẻ em nghèo,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/san-choi-tai-che-cho-tre-em-ngheo-20180408045453000.htm,vi-tre-em
Tiết lộ bí mật cá nhân của trẻ em có thể bị phạt đến 50 triệu đồng,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/tiet-lo-bi-mat-ca-nhan-cua-tre-em-co-the-bi-phat-den-50-trieu-dong-20180404213653000.htm,vi-tre-em
Huy động toàn dân thực hiện Chương trình bơi an toàn cho trẻ em,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/huy-dong-toan-dan-thuc-hien-chuong-trinh-boi-an-toan-cho-tre-em-20180511003419000.htm,vi-tre-em
Làng SOS nuôi dưỡng các em phát triển toàn diện cả về thể chất và lòng nhân văn,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/lang-sos-nuoi-duong-cac-em-phat-trien-toan-dien-ca-ve-the-chat-va-long-nhan-van-20180504041606000.htm,vi-tre-em
Quảng Ngãi: 2 học sinh tắm biển bị đuối nước,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/quang-ngai-2-hoc-sinh-tam-bien-bi-duoi-nuoc-20180502175838000.htm,vi-tre-em
Kế hoạch triển khai Tháng hành động vì trẻ em 2018,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/ke-hoach-trien-khai-thang-hanh-dong-vi-tre-em-2018-20180501043843000.htm,vi-tre-em
"Phối hợp với các bộ, ngành cùng chung tay bảo vệ trẻ em",0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/phoi-hop-voi-cac-bo-nganh-cung-chung-tay-bao-ve-tre-em-20180427230032000.htm,vi-tre-em
Cùng hành động thiết thực để trẻ em phát triển bình đẳng và toàn diện,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/cung-hanh-dong-thiet-thuc-de-tre-em-phat-trien-binh-dang-va-toan-dien-20180531132931000.htm,vi-tre-em
Quảng Trị: Cam kết thực hiện “Mùa hè an toàn cho trẻ em”.,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/quang-tri-cam-ket-thuc-hien-mua-he-an-toan-cho-tre-em-20180531031840000.htm,vi-tre-em
Hà Nội phát động Tháng hành động vì trẻ em 2018,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/ha-noi-phat-dong-thang-hanh-dong-vi-tre-em-2018-20180530214017000.htm,vi-tre-em
Đà Nẵng: Phát động Tháng hành động vì trẻ em năm 2018,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/da-nang-phat-dong-thang-hanh-dong-vi-tre-em-nam-2018-20180530040117000.htm,vi-tre-em
"Khánh thành nhà nội trú cho học sinh xã Quang Trung, tỉnh Cao Bằng",0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/khanh-thanh-nha-noi-tru-cho-hoc-sinh-xa-quang-trung-tinh-cao-bang-20180529221747000.htm,vi-tre-em
Khánh Hòa phát động tháng hành động vì trẻ em,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/khanh-hoa-phat-dong-thang-hanh-dong-vi-tre-em-20180529170332000.htm,vi-tre-em
Cục Trẻ em và nhiều cơ quan chức năng vào cuộc,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/cuc-tre-em-va-nhieu-co-quan-chuc-nang-vao-cuoc-20180528181941000.htm,vi-tre-em
Đoàn thanh niên Bộ LĐ-TB&XH hưởng ứng Tháng hành động vì trẻ em 2018,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/doan-thanh-nien-bo-ld-tbxh-huong-ung-thang-hanh-dong-vi-tre-em-2018-20180528031355000.htm,vi-tre-em
"Vì cuộc sống an toàn, lành mạnh cho trẻ em",0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/vi-cuoc-song-an-toan-lanh-manh-cho-tre-em-20180527172647000.htm,vi-tre-em
Người cứu sống bé trai sơ sinh bị chôn sống ở Bình Thuận nói gì?,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/nguoi-cuu-song-be-trai-so-sinh-bi-chon-song-o-binh-thuan-noi-gi-20180527032858000.htm,vi-tre-em
Thừa Thiên Huế: Phát động Tháng hành động vì trẻ em năm 2018,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/thua-thien-hue-phat-dong-thang-hanh-dong-vi-tre-em-nam-2018-20180526170442000.htm,vi-tre-em
Người bạo hành trẻ dã man ở Đà Nẵng: Có bằng cao đẳng sư phạm.,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/nguoi-bao-hanh-tre-da-man-o-da-nang-co-bang-cao-dang-su-pham-20180526132956000.htm,vi-tre-em
"Vì cuộc sống an toàn, lành mạnh cho trẻ em trong thế giới công nghệ số",0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/vi-cuoc-song-an-toan-lanh-manh-cho-tre-em-trong-the-gioi-cong-nghe-so-20180525183123000.htm,vi-tre-em
Đà Nẵng: Nhiều hoạt động trong Tháng hành động vì trẻ em năm 2018,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/da-nang-nhieu-hoat-dong-trong-thang-hanh-dong-vi-tre-em-nam-2018-20180525185053000.htm,vi-tre-em
Quảng Ngãi: Phổ biến kiến thức về Quyền trẻ em cho gần 200 học sinh,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/quang-ngai-pho-bien-kien-thuc-ve-quyen-tre-em-cho-gan-200-hoc-sinh-20180523015347000.htm,vi-tre-em
An toàn cho con trong môi trường nước,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/an-toan-cho-con-trong-moi-truong-nuoc-20180522211907000.htm,vi-tre-em
Đà Nẵng: Mùa hè bổ ích với trò chơi dân gian,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/da-nang-mua-he-bo-ich-voi-tro-choi-dan-gian-20180522164715000.htm,vi-tre-em
Chủ tịch Đà Nẵng yêu cầu khẩn trương kiểm tra thông tin vụ trẻ em bị bạo hành,0,dansinh_vi_tre_em,https://dansinh.dantri.com.vn/vi-tre-em/chu-tich-da-nang-yeu-cau-khan-truong-kiem-tra-thong-tin-vu-tre-em-bi-bao-hanh-20180522013212000.htm,vi-tre-em
